sbSafeInputOK_TS2_Hi,POE\HeatWater\HeatWater.GB,5,IN,83,14,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Maximum temperature switch 2
sDI_FS_Lo,POE\HeatWater\HeatWater.GB,5,IN,108,26,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Minimum flow switch
sDI_FS_Lo,POE\HeatWater\HeatWater.GB,5,IN,125,10,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Minimum flow switch
sDI_LS_Lo,POE\HeatWater\HeatWater.GB,1,IN,42,26,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Minimum level switch
sDI_PS1_Hi,POE\HeatWater\HeatWater.GB,1,IN,52,25,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Maximum pressure switch 1
sDI_PS1_Lo,POE\HeatWater\HeatWater.GB,3,IN,92,25,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Minimum pressure switch 1
sDI_PS2_Hi,POE\HeatWater\HeatWater.GB,1,IN,61,25,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Maximum pressure switch 2
sDI_PS2_Lo,POE\HeatWater\HeatWater.GB,3,IN,118,25,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Minimum pressure switch 2
sDI_TS1_Hi,POE\HeatWater\HeatWater.GB,3,IN,76,25,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Maximum temperature switch 1
sDI_TS2_Hi,POE\HeatWater\HeatWater.GB,5,IN,84,25,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,DI Maximum temperature switch 2
xDI_MON_LS_Lo,POE\HeatWater\HeatWater.GB,0,,220,60,,,,,,VAR,FB,,FuB
xDI_MON_PS1_Hi,POE\HeatWater\HeatWater.GB,0,,221,60,,,,,,VAR,FB,,FuB
xDI_MON_PS2_Hi,POE\HeatWater\HeatWater.GB,0,,222,60,,,,,,VAR,FB,,FuB
xDI_MON_TS1_Hi,POE\HeatWater\HeatWater.GB,2,,223,60,,,,,,VAR,FB,,FuB
xDI_MON_TS2_Hi,POE\HeatWater\HeatWater.GB,4,,224,60,,,,,,VAR,FB,,FuB
xHW_MIN_MON_FS_Lo,POE\HeatWater\HeatWater.GB,4,,228,60,,,,,,VAR,FB,,FuB
xHW_MIN_MON_PS1_Lo,POE\HeatWater\HeatWater.GB,2,,226,60,,,,,,VAR,FB,,FuB
xHW_MIN_MON_PS2_Lo,POE\HeatWater\HeatWater.GB,2,,227,60,,,,,,VAR,FB,,FuB
xPC_FS_Lo,POE\HeatWater\HeatWater.GB,4,,225,72,,,,,,VAR,FB,,FuB
