bAMM_W9532,POE\Main\Func12_Gas.GB,5,OUT,298,43,Write,,BOOL,NSQX14.5,,VAR_GLOBAL,GLOBAL,,WARNING 9532: Release gas valve 3a - output not valid
bAMM_W9532,POE\Main\Func12_Gas.GB,16,IN,54,22,Read,,BOOL,NSQX14.5,,VAR_GLOBAL,GLOBAL,,WARNING 9532: Release gas valve 3a - output not valid
bAMM_W9533,POE\Main\Func12_Gas.GB,5,OUT,299,43,Write,,BOOL,NSQX14.6,,VAR_GLOBAL,GLOBAL,,WARNING 9533: Release gas valve 3b - output not valid
bAMM_W9533,POE\Main\Func12_Gas.GB,16,IN,55,22,Read,,BOOL,NSQX14.6,,VAR_GLOBAL,GLOBAL,,WARNING 9533: Release gas valve 3b - output not valid
bAMM_W9534,POE\Main\Func12_Gas.GB,8,OUT,331,43,Write,,BOOL,NSQX14.7,,VAR_GLOBAL,GLOBAL,,WARNING 9534: Release gas valve 4a - output not valid
bAMM_W9534,POE\Main\Func12_Gas.GB,16,IN,56,22,Read,,BOOL,NSQX14.7,,VAR_GLOBAL,GLOBAL,,WARNING 9534: Release gas valve 4a - output not valid
bAMM_W9535,POE\Main\Func12_Gas.GB,8,OUT,332,43,Write,,BOOL,NSQX15.0,,VAR_GLOBAL,GLOBAL,,WARNING 9535: Release gas valve 4b - output not valid
bAMM_W9535,POE\Main\Func12_Gas.GB,16,IN,57,22,Read,,BOOL,NSQX15.0,,VAR_GLOBAL,GLOBAL,,WARNING 9535: Release gas valve 4b - output not valid
bAMM_W9536,POE\Main\Func12_Gas.GB,2,OUT,238,43,Write,,BOOL,NSQX15.1,,VAR_GLOBAL,GLOBAL,,WARNING 9536: Gas safety device 1 - signal not valid
bAMM_W9536,POE\Main\Func12_Gas.GB,19,IN,58,22,Read,,BOOL,NSQX15.1,,VAR_GLOBAL,GLOBAL,,WARNING 9536: Gas safety device 1 - signal not valid
bAMM_W9537,POE\Main\Func12_Gas.GB,5,OUT,272,43,Write,,BOOL,NSQX15.2,,VAR_GLOBAL,GLOBAL,,WARNING 9537: Gas safety device 2 - signal not valid
bAMM_W9537,POE\Main\Func12_Gas.GB,19,IN,59,22,Read,,BOOL,NSQX15.2,,VAR_GLOBAL,GLOBAL,,WARNING 9537: Gas safety device 2 - signal not valid
bAMM_W9538,POE\Main\Func12_Gas.GB,5,OUT,306,43,Write,,BOOL,NSQX15.3,,VAR_GLOBAL,GLOBAL,,WARNING 9538: Gas safety device 3 - signal not valid
bAMM_W9538,POE\Main\Func12_Gas.GB,19,IN,60,22,Read,,BOOL,NSQX15.3,,VAR_GLOBAL,GLOBAL,,WARNING 9538: Gas safety device 3 - signal not valid
bAMM_W9539,POE\Main\Func12_Gas.GB,8,OUT,339,43,Write,,BOOL,NSQX15.4,,VAR_GLOBAL,GLOBAL,,WARNING 9539: Gas safety device 4 - signal not valid
bAMM_W9539,POE\Main\Func12_Gas.GB,19,IN,61,22,Read,,BOOL,NSQX15.4,,VAR_GLOBAL,GLOBAL,,WARNING 9539: Gas safety device 4 - signal not valid
bAMM_W9540,POE\Main\Func12_Gas.GB,2,OUT,232,43,Write,,BOOL,NSQX15.5,,VAR_GLOBAL,GLOBAL,,WARNING 9540: Gas safety device 1 - output not valid
bAMM_W9540,POE\Main\Func12_Gas.GB,19,IN,42,22,Read,,BOOL,NSQX15.5,,VAR_GLOBAL,GLOBAL,,WARNING 9540: Gas safety device 1 - output not valid
bAMM_W9541,POE\Main\Func12_Gas.GB,5,OUT,266,43,Write,,BOOL,NSQX15.6,,VAR_GLOBAL,GLOBAL,,WARNING 9541: Gas safety device 2 - output not valid
bAMM_W9541,POE\Main\Func12_Gas.GB,19,IN,43,22,Read,,BOOL,NSQX15.6,,VAR_GLOBAL,GLOBAL,,WARNING 9541: Gas safety device 2 - output not valid
bAMM_W9542,POE\Main\Func12_Gas.GB,5,OUT,300,43,Write,,BOOL,NSQX15.7,,VAR_GLOBAL,GLOBAL,,WARNING 9542: Gas safety device 3 - output not valid
bAMM_W9542,POE\Main\Func12_Gas.GB,19,IN,44,22,Read,,BOOL,NSQX15.7,,VAR_GLOBAL,GLOBAL,,WARNING 9542: Gas safety device 3 - output not valid
bAMM_W9543,POE\Main\Func12_Gas.GB,8,OUT,333,43,Write,,BOOL,NSQX16.0,,VAR_GLOBAL,GLOBAL,,WARNING 9543: Gas safety device 4 - output not valid
